id;adm_lb_nom;sup_id;emr_lb_systeme;emr_dt;sta_nm_dpt;code_insee;generation;date_maj;sta_nm_anfr;nat_id;sup_nm_haut;tpo_id;adr_lb_lieu;adr_lb_add1;adr_lb_add2;adr_lb_add3;adr_nm_cp;com_cd_insee;coordonnees;coord;statut
357204;FREE MOBILE;2516781;LTE 700;30/05/2022;14;14118;4G;2025-10-02T15:15:22;140990246;26;32,5;75.0;;rue d'Alsace;r de l'abbaye d'ardennes;;14000;14118;49.19222222222222 , -0.40805555555555556;49°11'32''N 0°24'29''W;En service
87528;BOUYGUES TELECOM;1452212;LTE 1800;01/10/2013;63;63226;4G;2025-10-02T15:15:22;632750110;23;17;32.0;La Grasse Sud;Le Graveyroux;;;63111;63226;45.763333333333335 , 3.223055555555556;45°45'48''N 3°13'23''E;En service
320622;FREE MOBILE;1968351;LTE 2600;27/03/2019;21;21546;4G;2025-10-02T15:15:22;210990352;23;42;75.0;Les Milleaux;D906-D15C;;;21210;21546;47.321111111111115 , 4.195;47°19'16''N 4°11'42''E;En service
744464;SFR;1729136;UMTS 900;09/11/2011;24;24486;3G;2025-10-02T15:15:22;242700076;23;33;27.0;Les Jarisses;;;;24450;24486;45.59861111111111 , 1.0033333333333334;45°35'55''N 1°0'12''E;En service
74006;BOUYGUES TELECOM;827598;LTE 700;16/03/2022;13;13213;4G;2025-10-02T15:15:22;132750705;23;16;4.0;;88 CHEM DES GRIVES;MAS DES GRIVES;;13013;13213;43.35583333333334 , 5.422777777777778;43°21'21''N 5°25'22''E;En service
21525;BOUYGUES TELECOM;484688;5G NR 2100;23/11/2020;91;91363;5G;2025-10-02T15:15:22;912750557;23;50;32.0;BOIS DES MOCQUETS;rte du ctre d'essai de l'autodrome / chem des meuniers;;;91460;91363;48.632777777777775 , 2.2191666666666667;48°37'58''N 2°13'9''E;Techniquement opérationnel
51809;BOUYGUES TELECOM;653664;LTE 700;31/10/2023;5;5129;4G;2025-10-02T15:15:22;52750038;23;30;32.0;CHAUVET;;;;5150;5129;44.37083333333334 , 5.505833333333333;44°22'15''N 5°30'21''E;En service
647356;SFR;478657;LTE 800;29/06/2020;21;21273;4G;2025-10-02T15:15:22;212700447;23;30,4;74.0;SUR LES ROCHES;STATION D'ÉPURATION;;;21410;21273;47.31333333333333 , 4.869722222222222;47°18'48''N 4°52'11''E;En service
217626;FREE MOBILE;444487;LTE 700;07/10/2019;51;51461;4G;2025-10-02T15:15:22;510990251;20;35,9;34.0;;Place de L'Eglise;25 rue de Reims;;51500;51461;49.165277777777774 , 4.046666666666667;49°9'55''N 4°2'48''E;En service
457086;ORANGE;549595;LTE 700;24/05/2024;94;94017;4G;2025-10-02T15:15:22;942290355;17;15;16.0;;2 b  r martelet;;;94500;94017;48.81194444444444 , 2.5188888888888887;48°48'43''N 2°31'8''E;En service
713829;SFR;1281020;UMTS 900;23/02/2016;33;33063;3G;2025-10-02T15:15:22;332700544;38;20;9.0;;181-183 Rue Fondaudège;;;33000;33063;44.849722222222226 , -0.5847222222222223;44°50'59''N 0°35'5''W;En service
101256;BOUYGUES TELECOM;1640860;UMTS 900;20/02/2017;87;87047;3G;2025-10-02T15:15:22;872750233;23;30,3;72.0;Beausoleil;;;;87140;87047;45.97138888888889 , 1.2988888888888888;45°58'17''N 1°17'56''E;En service
175009;BOUYGUES TELECOM;2765898;LTE 2600;;57;57433;4G;2025-10-02T15:15:22;572750691;38;14,8;9.0;;43-45 V ROMAINE;;;57280;57433;49.21277777777778 , 6.147500000000001;49°12'46''N 6°8'51''E;Projet approuvé
468709;ORANGE;606444;LTE 700;30/08/2023;976;97611;4G;2025-10-02T15:15:22;9762290001;23;31;32.0;La Convalescence;Route de la convalescence;;;97600;97611;-12.778055555555556 , 45.22;12°46'41''S 45°13'12''E;En service
767520;SFR;2165911;UMTS 2100;07/05/2020;59;59350;3G;2025-10-02T15:15:22;592700827;9;0;29.0;METRO L2-PUITS SAINT SAUVEUR;RUE SAINT SAUVEUR;;;59800;59350;50.63138888888889 , 3.0719444444444446;50°37'53''N 3°4'19''E;En service
47840;BOUYGUES TELECOM;618344;5G NR 3500;;92;92026;5G;2025-10-02T15:15:22;922750316;38;43;28.0;;2, 3 AV DU PARC;;;92400;92026;48.89361111111111 , 2.250277777777778;48°53'37''N 2°15'1''E;Projet approuvé
711705;SFR;944470;LTE 800;21/12/2018;31;31555;4G;2025-10-02T15:15:22;312700120;38;28,9;9.0;;12 bd  lazare carnot;;;31000;31555;43.60194444444445 , 1.452222222222222;43°36'7''N 1°27'8''E;En service
399012;FREE MOBILE;2993465;LTE 2600;;69;69040;4G;2025-10-02T15:15:22;690990714;17;14,6;29.0;;1 BIS CHEMIN DU TRONCHON;;;69410;69040;45.801111111111105 , 4.785277777777778;45°48'4''N 4°47'7''E;Projet approuvé
374614;FREE MOBILE;2742707;UMTS 900;30/10/2023;87;87109;3G;2025-10-02T15:15:22;870990409;23;32,6;32.0;;Les Morsats;;;87210;87109;46.226111111111116 , 1.025;46°13'34''N 1°1'30''E;En service
203765;BOUYGUES TELECOM;3108046;UMTS 900;;31;31555;3G;2025-10-02T15:15:22;312751061;17;27,4;15.0;;5 ALL ANTONIO MACHADO;Impasse du recteur Gheusi;;31000;31555;43.57666666666667 , 1.4033333333333333;43°34'36''N 1°24'12''E;Projet approuvé
62570;BOUYGUES TELECOM;742446;GSM 900;29/11/2018;22;22186;2G;2025-10-02T15:15:22;222750296;23;30;32.0;Château d'eau des Garennes;;;;22370;22186;48.58555555555556 , -2.5549999999999997;48°35'8''N 2°33'18''W;En service
383424;FREE MOBILE;2853772;UMTS 900;22/07/2024;56;56234;3G;2025-10-02T15:15:22;560990431;48;22;42.0;KERMAHE;Place de l'église;;;56510;56234;47.51972222222222 , -3.129722222222222;47°31'11''N 3°7'47''W;En service
805116;SFR;2935267;LTE 1800;15/12/2023;78;78267;4G;2025-10-02T15:15:22;782700561;26;30;78.0;;1 Rue du Moulin à Vent;;;78440;78267;48.98722222222222 , 1.8197222222222222;48°59'14''N 1°49'11''E;En service
209368;DIGICEL;1804841;LTE 2100;16/01/2023;971;97128;4G;2025-10-02T15:15:22;9713370256;23;25;29.0;Louisiane;Section Louisiane;;;97180;97128;16.26222222222222 , -61.39694444444444;16°15'44''N 61°23'49''W;En service
375870;FREE MOBILE;2758379;5G NR 3500;22/01/2024;85;85234;5G;2025-10-02T15:15:22;850990311;26;31,2;42.0;;14 rue des Artisans;rue des Yoleurs;;85160;85234;46.79694444444444 , -2.0530555555555554;46°47'49''N 2°3'11''W;Techniquement opérationnel
280936;FREE MOBILE;1474030;LTE 2100;14/02/2022;59;59512;4G;2025-10-02T15:15:22;590990195;38;24,8;9.0;;Rue de Lannoy;;;59100;59512;50.67666666666666 , 3.200277777777778;50°40'36''N 3°12'1''E;En service
251192;FREE MOBILE;684841;LTE 2600;04/01/2019;10;10288;4G;2025-10-02T15:15:22;100990257;23;47,4;74.0;Dessus de la Carlette;chem du  puit;Carrière Sourds et Plante;;10250;10288;47.988055555555555 , 4.467777777777778;47°59'17''N 4°28'4''E;En service
393417;FREE MOBILE;2936317;LTE 1800;;93;93077;4G;2025-10-02T15:15:22;930990438;17;16,4;29.0;;110 RUE BERNARD GANTE;;;93250;93077;48.89055555555556 , 2.501388888888889;48°53'26''N 2°30'5''E;Projet approuvé
360498;FREE MOBILE;2560919;LTE 1800;02/09/2022;17;17426;4G;2025-10-02T15:15:22;170990388;23;45;75.0;;1 Impasse du Mardry;;;17770;17426;45.78972222222222 , -0.3605555555555555;45°47'23''N 0°21'38''W;En service
647212;SFR;478430;UMTS 900;04/09/2017;42;42305;3G;2025-10-02T15:15:22;422700033;26;48;72.0;;320 r Jean Perrin;Zone de Molina la Chazotte;;42350;42305;45.46944444444445 , 4.422777777777778;45°28'10''N 4°25'22''E;En service
677672;SFR;628360;LTE 2100;02/08/2018;44;44109;4G;2025-10-02T15:15:22;442700075;38;32,8;28.0;;6 r louis mékarski;;;44000;44109;47.223888888888894 , -1.5294444444444444;47°13'26''N 1°31'46''W;En service
116309;BOUYGUES TELECOM;1752757;GSM 900;20/02/2017;86;86029;2G;2025-10-02T15:15:22;862750255;23;32;72.0;Le Vieux Balluc;;;;86400;86029;46.19027777777777 , 0.2316666666666667;46°11'25''N 0°13'54''E;En service
696481;SFR;771569;UMTS 900;;75;75110;3G;2025-10-02T15:15:22;752700202;38;29;22.0;;98 Bd Magenta;;;75010;75110;48.87777777777778 , 2.355;48°52'40''N 2°21'18''E;Projet approuvé
252102;FREE MOBILE;695224;LTE 2100;28/02/2025;22;22343;4G;2025-10-02T15:15:22;220990440;23;24;65.0;COZ FORN FALL;;;;22560;22343;48.75861111111111 , -3.5477777777777777;48°45'31''N 3°32'52''W;En service
283308;FREE MOBILE;1505728;UMTS 900;10/05/2021;31;31555;3G;2025-10-02T15:15:22;310990147;23;21,5;72.0;;137 chem de basso cambo;carrosserie st simon;;31000;31555;43.56361111111111 , 1.3858333333333333;43°33'49''N 1°23'9''E;En service
394264;FREE MOBILE;2944976;LTE 2600;26/11/2024;14;14301;4G;2025-10-02T15:15:22;140990320;26;32;42.0;;57 RUE DE LA LIBERTE;;;14730;14301;49.18861111111111 , -0.29277777777777775;49°11'19''N 0°17'34''W;En service
278686;FREE MOBILE;1456328;LTE 1800;10/01/2020;90;90001;4G;2025-10-02T15:15:22;900990060;26;25;27.0;Hautagros;;;;90400;90001;47.60138888888889 , 6.869444444444445;47°36'5''N 6°52'10''E;En service
406664;FREE MOBILE;3058071;LTE 700;;31;31555;4G;2025-10-02T15:15:22;310990598;38;27,4;9.0;;35 rue de la TOURAINE;BAT B1-;;31000;31555;43.573888888888895 , 1.4105555555555556;43°34'26''N 1°24'38''E;Projet approuvé
140744;BOUYGUES TELECOM;2184321;UMTS 900;31/08/2023;93;93005;3G;2025-10-02T15:15:22;932751273;17;38,1;9.0;;1 R DES MIMOSAS;;;93617;93005;48.94777777777777 , 2.5122222222222224;48°56'52''N 2°30'44''E;En service
1391;BOUYGUES TELECOM;295881;LTE 2600;28/12/2022;74;74225;4G;2025-10-02T15:15:22;742750276;23;25;65.0;;r de l'Artisanat;ZI Rulilly;;74150;74225;45.85305555555556 , 5.958055555555556;45°51'11''N 5°57'29''E;En service
642485;SFR;466326;LTE 800;28/12/2020;8;8095;4G;2025-10-02T15:15:22;82700096;23;40,4;74.0;Garenne de Buttigny;;;;8430;8095;49.580555555555556 , 4.703888888888889;49°34'50''N 4°42'14''E;En service
68061;BOUYGUES TELECOM;786150;LTE 800;04/05/2015;75;75105;4G;2025-10-02T15:15:22;752750162;38;28;28.0;;20 R DE L'ECOLE POLYTECHNIQUE;;;75005;75105;48.84805555555556 , 2.3472222222222223;48°50'53''N 2°20'50''E;En service
315420;FREE MOBILE;1909296;UMTS 900;28/11/2018;76;76477;3G;2025-10-02T15:15:22;760990232;26;26,4;75.0;LA COTE DE L'EGLISE;VC 3 DE NOTRE DAME DU BEC À MANEGLISE;;;76133;76477;49.59 , 0.21916666666666668;49°35'24''N 0°13'9''E;En service
444739;ORANGE;498014;LTE 2100;10/08/2023;71;71120;4G;2025-10-02T15:15:22;712290048;23;35;32.0;L'HERMITAGE;PROCHE CHAPELLE;;;71170;71120;46.19694444444444 , 4.326666666666666;46°11'49''N 4°19'36''E;En service
223985;FREE MOBILE;466827;UMTS 900;22/01/2016;33;33063;3G;2025-10-02T15:15:22;330990156;38;48;9.0;;2 r gambetta-res la roseraie;Allée Montesquieu;CAUDERAN;33000;33063;44.848888888888894 , -0.6147222222222222;44°50'56''N 0°36'53''W;En service
374876;FREE MOBILE;2747453;5G NR 700;18/12/2023;85;85014;5G;2025-10-02T15:15:22;850990309;23;42;65.0;LA MORINIERE;RUE DE LA POSTE;;;85390;85014;46.64944444444444 , -0.9169444444444445;46°38'58''N 0°55'1''W;Techniquement opérationnel
30872;BOUYGUES TELECOM;520255;UMTS 900;30/09/2011;58;58214;3G;2025-10-02T15:15:22;582750054;23;24,2;32.0;La Saulière;chem communal n°206 dit chem des rondes;;;58320;58214;47.08416666666667 , 3.116111111111111;47°5'3''N 3°6'58''E;En service
230303;FREE MOBILE;498871;5G NR 700;15/12/2020;89;89255;5G;2025-10-02T15:15:22;890990357;4;35;34.0;LA LONGUE RAIE;RD 23;;;89140;89255;48.3125 , 3.2405555555555554;48°18'45''N 3°14'26''E;Techniquement opérationnel
423849;ORANGE;418263;5G NR 3500;22/09/2022;22;22259;5G;2025-10-02T15:15:22;222290205;23;25;74.0;;14 Bd de Preval;Dépot vente Galerie de l'occasion;;22100;22259;48.45805555555556 , -2.064722222222222;48°27'29''N 2°3'53''W;Techniquement opérationnel
579207;ORANGE;2300982;UMTS 900;22/01/2021;51;51566;3G;2025-10-02T15:15:22;512290405;23;30;74.0;Le fond des bouvrots;DEPOT DE L ASSOCIATION FONCIERE;RD933;;51510;51566;48.93416666666666 , 4.228611111111111;48°56'3''N 4°13'43''E;En service
39237;BOUYGUES TELECOM;558119;LTE 800;28/06/2018;70;70407;4G;2025-10-02T15:15:22;702750121;23;45;72.0;Bois le Coroy;RN 57 ;;;70190;70407;47.367777777777775 , 6.045277777777778;47°22'4''N 6°2'43''E;En service
454110;ORANGE;534636;LTE 700;31/05/2021;81;81003;4G;2025-10-02T15:15:22;812290034;4;28;34.0;;14 R DE LA BESSIERE;;;81250;81003;43.88722222222222 , 2.4522222222222223;43°53'14''N 2°27'8''E;En service
110229;BOUYGUES TELECOM;1711896;5G NR 2100;28/12/2022;74;74191;5G;2025-10-02T15:15:22;742750426;38;33;9.0;;STATION DE AVORIAZ;RES LES PORTES DU SOLEIL;;74110;74191;46.19138888888889 , 6.776944444444444;46°11'29''N 6°46'37''E;Techniquement opérationnel
575316;ORANGE;2241806;5G NR 700;10/02/2025;33;33183;5G;2025-10-02T15:15:22;332290696;23;30;21.0;Brandotte;Près D 248 E4;;;33240;33183;45.04 , -0.4066666666666667;45°2'24''N 0°24'24''W;Techniquement opérationnel
760855;SFR;1934896;LTE 2600;09/10/2018;94;94028;4G;2025-10-02T15:15:22;942700378;38;27;28.0;;4 RUE BERNARD PALISSY;;;94000;94028;48.785 , 2.4425000000000003;48°47'6''N 2°26'33''E;En service
598512;ORANGE;2736475;LTE 2100;28/06/2019;78;78586;4G;2025-10-02T15:15:22;782290171;38;20;28.0;;2 RUE DE VERDUN;;;78500;78586;48.933055555555555 , 2.151388888888889;48°55'59''N 2°9'5''E;En service
263005;FREE MOBILE;822098;LTE 900;;63;63207;4G;2025-10-02T15:15:22;630990248;23;22,4;32.0;MIRAT;CHEM RURAL DE MIRAT;;;63480;63207;45.650277777777774 , 3.6708333333333334;45°39'1''N 3°40'15''E;Projet approuvé
578771;ORANGE;2293830;LTE 2100;24/02/2021;29;29174;4G;2025-10-02T15:15:22;292290447;23;30;65.0;Keryan;Près D57;Route de St Jean Trolimon;;29720;29174;47.89083333333333 , -4.295833333333333;47°53'27''N 4°17'45''W;En service
219503;FREE MOBILE;450492;LTE 2100;20/06/2023;16;16281;4G;2025-10-02T15:15:22;160990007;23;49;32.0;les grands champs;;;;16110;16281;45.73861111111111 , 0.40361111111111114;45°44'19''N 0°24'13''E;En service
250431;FREE MOBILE;677038;LTE 700;10/12/2018;67;67539;4G;2025-10-02T15:15:22;670990171;23;28,5;74.0;;RD 658;;;67170;67539;48.717777777777776 , 7.624444444444445;48°43'4''N 7°37'28''E;En service
237819;FREE MOBILE;538072;UMTS 900;16/11/2017;74;74014;3G;2025-10-02T15:15:22;740990278;4;15,3;17.0;Balachat;Proche téléski du Grand Balachat;réservoir;;74300;74014;46.00694444444444 , 6.699722222222222;46°0'25''N 6°41'59''E;En service
63117;BOUYGUES TELECOM;749468;UMTS 900;28/09/2017;81;81031;3G;2025-10-02T15:15:22;812750218;23;35;72.0;Capieu Ferme;Près D622;;;81260;81031;43.63111111111111 , 2.404444444444444;43°37'52''N 2°24'16''E;En service
325040;FREE MOBILE;2030120;LTE 2600;07/02/2020;86;86200;4G;2025-10-02T15:15:22;860990354;26;36,5;75.0;LE RIBOURGEON;D 148;;;86460;86200;46.11694444444444 , 0.5638888888888889;46°7'1''N 0°33'50''E;En service
565225;ORANGE;2066540;GSM 900;21/07/2000;78;78092;2G;2025-10-02T15:15:22;782290020;17;29;21.0;;RUE DES BEAUVILLIERS;;;78380;78092;48.85777777777778 , 2.128888888888889;48°51'28''N 2°7'44''E;En service
670672;SFR;584854;LTE 2600;;27;27426;4G;2025-10-02T15:15:22;272700072;4;53;17.0;Les Banis de Bernouville;D.116;;;27830;27426;49.28138888888889 , 1.6997222222222221;49°16'53''N 1°41'59''E;Projet approuvé
512397;ORANGE;804742;UMTS 900;18/09/2014;57;57676;3G;2025-10-02T15:15:22;572290350;23;38;24.0;;LA PIERRATTE;Emprise TGV - Pylône RFF P.K. n°295;;57580;57676;48.96527777777778 , 6.366111111111111;48°57'55''N 6°21'58''E;En service
795478;SFR;2828400;LTE 800;18/09/2023;45;45298;4G;2025-10-02T15:15:22;452700360;17;22,9;9.0;;9 Allée DU CLOS CLOUET;Résidence Saint Mesmin;;45750;45298;47.88722222222222 , 1.8855555555555554;47°53'14''N 1°53'8''E;En service
335813;FREE MOBILE;2197747;LTE 1800;25/06/2021;72;72264;4G;2025-10-02T15:15:22;720990314;17;37;9.0;;Rue du Général Leclerc;;;72300;72264;47.843611111111116 , -0.33805555555555555;47°50'37''N 0°20'17''W;En service
521169;ORANGE;818574;LTE 1800;05/10/2017;84;84078;4G;2025-10-02T15:15:22;842290153;23;34;65.0;LES GENESTES;Déchetterie de Mondragon;;;84430;84078;44.254444444444445 , 4.7058333333333335;44°15'16''N 4°42'21''E;En service
195635;BOUYGUES TELECOM;3015962;LTE 700;;13;13004;4G;2025-10-02T15:15:22;132751561;23;24;4.0;;1710 Route DE GIMEAUX;;;13104;13004;43.66777777777777 , 4.587777777777777;43°40'4''N 4°35'16''E;Projet approuvé
584361;ORANGE;2416083;LTE 800;04/01/2022;63;63090;4G;2025-10-02T15:15:22;632290401;23;39;75.0;Bellebat;ROUTE DE LA ROCHE;;;63260;63090;46.022777777777776 , 3.1844444444444444;46°1'22''N 3°11'4''E;En service
607288;ORANGE;2926026;LTE 1800;;89;89102;4G;2025-10-02T15:15:22;892290414;23;42;74.0;;Moulins de Baulche;;;89240;89102;47.75972222222222 , 3.4919444444444445;47°45'35''N 3°29'31''E;Projet approuvé
502363;ORANGE;772382;UMTS 900;26/12/2018;27;27681;3G;2025-10-02T15:15:22;272290058;38;35;34.0;;PL ADOLPHE BARETTE;Hôtel de Ville;;27200;27681;49.09305555555556 , 1.4855555555555555;49°5'35''N 1°29'8''E;En service
244879;FREE MOBILE;604981;5G NR 700;25/11/2022;22;22255;5G;2025-10-02T15:15:22;220990293;23;31;74.0;;Le Billiac;;;22210;22255;48.178888888888885 , -2.664722222222222;48°10'44''N 2°39'53''W;Techniquement opérationnel
694389;SFR;755185;LTE 700;30/03/2023;85;85206;4G;2025-10-02T15:15:22;852700227;4;75;17.0;La Moricière;D.949 - R Raoul de Rochebrune;En face du Cimetière;;85540;85206;46.46 , -1.3413888888888887;46°27'36''N 1°20'29''W;En service
248046;FREE MOBILE;645498;LTE 2100;13/05/2024;42;42011;4G;2025-10-02T15:15:22;420990266;17;36;34.0;la tuilerie;Bd de la tuilerie;cse des pompiers;;42510;42011;45.81777777777778 , 4.188611111111111;45°49'4''N 4°11'19''E;En service
204106;BOUYGUES TELECOM;3111445;LTE 2600;;42;42199;4G;2025-10-02T15:15:22;422750582;23;31,3;4.0;LES VILLARDS;Route du Château d'eau;;;42370;42199;46.027499999999996 , 3.917222222222222;46°1'39''N 3°55'2''E;Projet approuvé
167717;BOUYGUES TELECOM;2673862;GSM 900;16/11/2022;49;49092;2G;2025-10-02T15:15:22;492750452;23;46;73.0;LA PETITE BARRIERE ;CHATEAU PLANTY;;;49120;49092;47.290277777777774 , -0.8419444444444445;47°17'25''N 0°50'31''W;En service
471713;ORANGE;620748;GSM 900;02/02/2007;94;94076;2G;2025-10-02T15:15:22;942290277;38;18,3;9.0;;37/41 r louise michel;;;94800;94076;48.79805555555556 , 2.368888888888889;48°47'53''N 2°22'8''E;En service
727537;SFR;1592366;LTE 2600;22/03/2024;82;82121;4G;2025-10-02T15:15:22;822700182;4;36;17.0;;8 r des primeurs;Marché gare;;82000;82121;44.03361111111111 , 1.3494444444444444;44°2'1''N 1°20'58''E;En service
7316;BOUYGUES TELECOM;444433;GSM 900;14/10/1998;31;31555;2G;2025-10-02T15:15:22;312750001;26;47,5;4.0;;7 IMP GASTON MONNERVILLE;PARC ATLANTA;;31000;31555;43.63444444444444 , 1.475;43°38'4''N 1°28'30''E;En service
458800;ORANGE;557199;LTE 800;12/05/2014;71;71076;4G;2025-10-02T15:15:22;712290007;17;48;16.0;;av 8 mai 45;;;71100;71076;46.78527777777778 , 4.844166666666666;46°47'7''N 4°50'39''E;En service
777445;SFR;2483958;UMTS 900;29/12/2021;56;56229;3G;2025-10-02T15:15:22;562700328;23;40,5;73.0;PRES DES NOES;PONT AU COQ;;;56200;56229;47.76305555555555 , -2.2872222222222223;47°45'47''N 2°17'14''W;En service
752786;SFR;1806666;LTE 2100;19/08/2020;62;62586;4G;2025-10-02T15:15:22;622700422;4;33;17.0;AU DESSUS DU BOIS DE GOUVE;chemin DÉPARTEMENTAL 339;;;62123;62586;50.30638888888888 , 2.6266666666666665;50°18'23''N 2°37'36''E;En service
110320;BOUYGUES TELECOM;1712001;UMTS 900;21/12/2016;77;77289;3G;2025-10-02T15:15:22;772750371;26;36;65.0;FERME DE LA FONTAINE AUX BOIS;;;;77171;77289;48.526944444444446 , 3.404166666666667;48°31'37''N 3°24'15''E;En service
524020;ORANGE;823533;UMTS 900;05/02/2015;94;94017;3G;2025-10-02T15:15:22;942290009;38;34;16.0;;r du lieutenant andré ohresser;178-186 Av. du Général de Gaulle;;94500;94017;48.824444444444445 , 2.5005555555555556;48°49'28''N 2°30'2''E;En service
215527;FREE MOBILE;438779;UMTS 900;30/09/2015;59;59421;3G;2025-10-02T15:15:22;590990227;20;55;34.0;;PL D'ALSACE LORRAINE;EGLISE ST GERMAIN;;59420;59421;50.698611111111106 , 3.1333333333333333;50°41'55''N 3°8'0''E;En service
431949;ORANGE;452496;LTE 1800;;52;52253;4G;2025-10-02T15:15:22;522290152;23;43;72.0;La Côte;terrain communal chem du bois monsieur;;;52330;52253;48.19499999999999 , 4.988333333333333;48°11'42''N 4°59'18''E;Projet approuvé
112234;BOUYGUES TELECOM;1722919;LTE 2100;26/09/2024;59;59012;4G;2025-10-02T15:15:22;592750903;23;30;72.0;;R DU REVIN;COMPLEXE SPORTIF;;59186;59012;49.990833333333335 , 4.103888888888888;49°59'27''N 4°6'14''E;En service
822208;SFR;3120585;LTE 800;26/06/2025;2;2505;4G;2025-10-02T15:15:22;22700439;23;42;27.0;PRAIRIE DE COUSON;D836;;;2540;2505;48.94361111111111 , 3.4299999999999997;48°56'37''N 3°25'48''E;En service
627873;SFR;298746;LTE 800;03/12/2019;71;71239;4G;2025-10-02T15:15:22;712700202;23;19;6.0;La Croix;Maublanc;D 25;;71760;71239;46.71388888888889 , 3.9708333333333337;46°42'50''N 3°58'15''E;En service
617120;ORANGE;3075534;LTE 1800;08/04/2025;63;63129;4G;2025-10-02T15:15:22;632290495;23;36;32.0;La Plate;Route des lacs;;;63810;63129;45.45527777777778 , 2.6366666666666667;45°27'19''N 2°38'12''E;En service
196094;BOUYGUES TELECOM;3021005;UMTS 900;27/09/2024;62;62488;3G;2025-10-02T15:15:22;622750910;23;30,5;32.0;;RUE DU STADE;;;62610;62488;50.822500000000005 , 1.9591666666666667;50°49'21''N 1°57'33''E;En service
333725;FREE MOBILE;2166049;5G NR 3500;24/02/2023;91;91549;5G;2025-10-02T15:15:22;910990028;38;37;9.0;;1 R ANNE FRANCK;SNI TDF;;91700;91549;48.63861111111111 , 2.3422222222222224;48°38'19''N 2°20'32''E;Techniquement opérationnel
108655;BOUYGUES TELECOM;1700049;LTE 1800;09/07/2019;38;38395;4G;2025-10-02T15:15:22;382750179;23;16;65.0;;2 chemin du Bec Margain;terrain de Sports;;38660;38395;45.30305555555555 , 5.878611111111112;45°18'11''N 5°52'43''E;En service
136763;BOUYGUES TELECOM;2098506;LTE 2600;11/12/2023;92;92024;4G;2025-10-02T15:15:22;922750924;38;35,9;28.0;ADOMA;28 BOULEVARD VICTOR HUGO;;;92110;92024;48.897777777777776 , 2.312222222222222;48°53'52''N 2°18'44''E;En service
49821;BOUYGUES TELECOM;636117;UMTS 900;21/04/2008;31;31182;3G;2025-10-02T15:15:22;312750367;26;40;68.0;;7 CHEM DES USINES;;;31150;31182;43.68861111111111 , 1.4;43°41'19''N 1°24'0''E;En service
743562;SFR;1723853;LTE 800;12/02/2021;52;52326;4G;2025-10-02T15:15:22;522700270;42;15;6.0;LES COMBLÉES;D.186;CHEM DIT DU VILLAGE;;52320;52326;48.29111111111111 , 5.0408333333333335;48°17'28''N 5°2'27''E;En service
794950;SFR;2822592;5G NR 2100;;88;88483;5G;2025-10-02T15:15:22;882700315;23;44;72.0;LE HOUCHEY;41  D41 D'Igney à Bouzey;;;88390;88483;48.20666666666667 , 6.382499999999999;48°12'24''N 6°22'57''E;Projet approuvé
